date,product_id,location_id,demand,price,inventory_level,lead_time_days,stockout_rate,promotion_active,revenue,inventory_cost,stockout_cost,fulfillment_rate,inventory_turnover,profit_margin
2023-02-04,P000,L002,513.0,770.7574126003354,533.7167374654234,5,0.31784352489862144,0,395398.5526639721,225.40609952347523,125674.8697185301,0.6821564751013786,350.8321678072361,0.3
2023-02-04,P001,L000,684.0,1019.9065938912657,599.9156625428998,7,0.21014506111756995,0,697616.1102216258,335.2646246609046,146600.58011912496,0.7898549388824301,416.1584962488738,0.3000000000000001
2023-02-04,P001,L001,747.0,1019.9065938912657,746.6677306358334,9,0.17277779748692457,0,761870.2256367755,417.2774476281173,131634.25955638834,0.8272222025130754,365.16242608719347,0.3000000000000001
2023-02-04,P001,L002,986.7,1019.9065938912657,571.4644489505447,5,0.5345899494934683,1,774109.1047634707,319.3645806351228,413830.9472179378,0.4654100505065317,484.7808127150443,0.3000000000000001
2023-02-04,P002,L000,817.0,322.99709932739535,535.1345481125654,8,0.09626324788956957,0,263888.630150482,94.71063385766308,25402.77661941479,0.9037367521104305,557.2523789610995,0.30000000000000004
2023-02-04,P002,L001,975.0,322.99709932739535,951.8871329766653,8,0.42588074245204405,1,242247.82449554652,168.46947004851154,103168.68335355583,0.5741192575479559,287.58661664429786,0.30000000000000004
2023-02-04,P002,L002,871.0,322.99709932739535,632.4497976311258,7,0.4512955019675618,0,281330.47351416136,111.93394526304208,126963.17726334531,0.5487044980324383,502.67230883900584,0.30000000000000004
2023-02-04,P003,L000,548.0,440.7033621464156,443.5729245603352,5,0.29427090792564986,0,241505.44245623576,107.11456395115513,71068.02582058229,0.7057290920743502,450.92923603995376,0.3
2023-02-04,P003,L001,583.0,440.7033621464156,698.7191879652944,7,0.37433139549207506,0,256930.06013136028,168.72761388083208,96176.98795283485,0.6256686045079249,304.5501020512544,0.3
2023-02-04,P003,L002,666.9,440.7033621464156,598.5989144240115,4,0.13377004068137963,1,226080.8247811112,144.5504406377295,30242.841128249107,0.8662299593186203,312.8054453292358,0.3
2023-02-04,P004,L000,291.0,1079.4478428347993,372.37091479980387,1,0.5140052607220199,0,314119.3222649266,220.24930450140772,161458.9841386078,0.4859947392779801,285.23978586540227,0.30000000000000004
2023-02-04,P004,L001,278.0,1079.4478428347993,244.4149543798769,4,0.3332165042725188,0,300086.50030807423,144.56613439009536,99993.77461203063,0.6667834957274812,415.15463019620455,0.30000000000000004
2023-02-04,P004,L002,215.0,1079.4478428347993,284.09626351149916,4,0.2886841518475643,0,232081.28620948186,168.03676646844627,66998.18926907609,0.7113158481524358,276.2267937987985,0.30000000000000004
2023-02-05,P000,L000,420.0,771.6397281552113,307.87134376528667,8,0.1581991844274653,0,324088.68582518876,130.17301918346598,51270.5657797139,0.8418008155725347,497.9352677814407,0.30000000000000004
2023-02-05,P000,L001,545.0,771.6397281552113,667.0583056035297,3,0.38080323138545563,0,420543.65184459015,282.0431175888129,160144.38156105994,0.6191967686145443,298.2123126703595,0.30000000000000004
2023-02-05,P000,L002,587.0,771.6397281552113,378.9243033731456,6,0.49272448796820695,0,452952.52042710903,160.2153679157572,223180.7987013561,0.5072755120317931,565.4295543799217,0.30000000000000004
2023-02-05,P001,L000,737.0,1021.0741200643515,633.9819842061706,7,0.2165303102997888,0,752531.626487427,354.70827214244787,162945.90659372736,0.7834696897002111,424.3101644865033,0.30000000000000004
2023-02-05,P001,L001,661.0,1021.0741200643515,909.1291778466062,7,0.2050601241172219,0,674929.9933625363,508.6511097504388,138401.22820935748,0.7949398758827781,265.3803286475398,0.30000000000000004
2023-02-05,P001,L002,870.0,1021.0741200643515,797.5712143699532,8,0.25900817239638446,0,888334.4844559858,446.23524706929106,230085.8912956293,0.7409918276036156,398.1462649085835,0.30000000000000004
2023-02-05,P002,L000,716.0,323.36684648811985,951.1561491171816,5,0.2778492655966774,0,231530.66208549382,168.5328024426339,64330.62442356694,0.7221507344033227,274.76035374692526,0.30000000000000004
2023-02-05,P002,L001,704.0,323.36684648811985,881.8249554072283,4,0.608334795689067,0,227650.25992763636,156.248194512089,138487.5743616417,0.391665204310933,291.39569982042,0.30000000000000004
2023-02-05,P002,L002,657.0,323.36684648811985,454.5776661036148,9,0.14309226506004888,0,212452.01814269475,80.54539527224954,30400.24049261679,0.8569077349399511,527.5336161045354,0.30000000000000004
2023-02-05,P003,L000,562.0,441.2078521781054,364.5115337306714,4,0.11187567808568374,0,247958.81292409523,88.12347994052413,27740.560333204354,0.8881243219143162,562.7531120910032,0.3
2023-02-05,P003,L001,633.1,441.2078521781054,289.88548342607453,9,0.32274613755955345,1,214868.22401073732,70.08205562741377,69347.88938374637,0.6772538624404465,613.1904153983978,0.3
2023-02-05,P003,L002,494.0,441.2078521781054,587.2527458224062,9,0.21315079459015338,0,217956.67897598405,141.97288913424586,46457.639309961975,0.7868492054098466,307.0398585322722,0.3
2023-02-05,P004,L000,282.0,1080.6835281578858,236.6957707730623,1,0.17466967678455778,0,304752.7549405238,140.16066885429214,53231.06520466484,0.8253303232154422,434.8620157589828,0.30000000000000004
2023-02-05,P004,L001,406.90000000000003,1080.6835281578858,449.38670579742137,4,0.27140049056465054,1,338253.94431341824,266.10674560460666,91802.2864220897,0.7285995094353495,254.22425391351118,0.30000000000000004
2023-02-05,P004,L002,251.0,1080.6835281578858,342.79850097069453,5,0.084957233623015,0,271251.56556762935,202.98996902807923,23044.782626537653,0.915042766376985,267.2561278435464,0.30000000000000004
2023-02-06,P000,L000,872.0,772.441289364059,617.2435059381332,7,0.18580566067352874,0,673568.8043254594,261.2517093580514,125152.89669677078,0.8141943393264712,515.6473854127538,0.3
2023-02-06,P000,L001,750.0,772.441289364059,1089.855847957654,2,0.05090285212421528,0,579330.9670230442,461.28748296842207,29489.598545352663,0.9490971478757847,251.18000744134784,0.3
2023-02-06,P000,L002,776.0,772.441289364059,416.25688811950926,3,0.06752098828266927,0,599414.4405465098,176.18301773463267,40473.055416603645,0.9324790117173307,680.4451964256277,0.3
2023-02-06,P001,L000,1174.0,1022.1347878554702,1483.5353540327021,7,0.3604369855826556,0,1199986.240942322,830.88936677825,432519.4234259128,0.6395630144173444,288.8438073519306,0.30000000000000004
2023-02-06,P001,L001,1019.0,1022.1347878554702,1065.3764063368415,3,0.266837401177307,0,1041555.3488247242,596.6894723711401,277925.92246271286,0.7331625988226931,349.11135424788523,0.30000000000000004
2023-02-06,P001,L002,1339.0,1022.1347878554702,1366.0500620607656,5,0.30831738288916355,1,1052798.8314911344,765.0889262380454,324596.18043411605,0.6916826171108365,275.2095332676591,0.30000000000000004
2023-02-06,P002,L000,1161.0,323.7027523661025,1185.0915380534514,5,0.16052748722296972,0,375818.895497045,210.2013110540712,60329.262945052484,0.8394725127770303,357.57997284838166,0.30000000000000004
2023-02-06,P002,L001,1130.0,323.7027523661025,772.461041295309,2,0.10595036995014369,0,365784.11017369584,137.01247406185047,38754.96179478719,0.8940496300498563,533.9427853971498,0.30000000000000004
2023-02-06,P002,L002,1051.0,323.7027523661025,783.2450365108817,5,0.07443718631628876,0,340211.5927367737,138.92524607981417,25324.39371550858,0.9255628136837113,489.77648388158076,0.30000000000000004
2023-02-06,P003,L000,1166.1000000000001,441.6661685224316,654.7567084335479,8,0.5275562496768826,1,396174.5531646211,158.4569242346323,209004.3614849423,0.47244375032311736,500.0406957009876,0.30000000000000004
2023-02-06,P003,L001,794.0,441.6661685224316,843.4029512821527,5,0.11669112593294219,0,350682.93780681066,204.1109863086572,40921.58685814868,0.8833088740670578,343.61985520613473,0.30000000000000004
2023-02-06,P003,L002,792.0,441.6661685224316,682.164169979738,6,0.2731777330828873,0,349799.6054697658,165.08977274423867,95557.46325551896,0.7268222669171127,423.768958736995,0.30000000000000004
2023-02-06,P004,L000,543.4,1081.8061168007528,404.32087750657166,4,0.4317713221231171,1,452194.95682271465,239.66947859553815,195244.81436474936,0.5682286778768829,377.3488050898885,0.3000000000000001
2023-02-06,P004,L001,479.0,1081.8061168007528,378.53933232820236,4,0.1338628373028648,0,518185.12994756055,224.38693981497113,69365.73174293416,0.8661371626971353,461.86746017825703,0.3000000000000001
2023-02-06,P004,L002,595.4,1081.8061168007528,334.609704974775,4,0.06156962748497913,1,495467.20149474475,198.3467537438942,30505.73102705653,0.9384303725150209,499.5969857258095,0.3000000000000001
2023-02-07,P000,L000,722.0,773.1611196480163,792.6207470092157,6,0.22843115362732225,0,558222.3283858678,335.7937228569273,127515.3704537137,0.7715688463726778,332.47931118933474,0.3000000000000001
2023-02-07,P000,L001,930.0,773.1611196480163,1229.8948914404323,2,0.4187307090990279,0,719039.8412726552,521.0448829125809,301084.0626065514,0.5812692909009721,275.99919502262657,0.3000000000000001
2023-02-07,P000,L002,839.0,773.1611196480163,1249.7990920712848,8,0.17366711452759012,0,648682.1793846857,529.4772960881692,112654.76233920698,0.8263328854724099,245.02738235509398,0.3000000000000001
2023-02-07,P001,L000,1396.2,1023.0873050043015,1143.6805696612387,1,0.32310311181210244,1,1098795.7655746199,641.1425050961649,355024.3311031211,0.6768968881878976,342.7617906598819,0.3000000000000001
2023-02-07,P001,L001,1199.0,1023.0873050043015,1370.0478807493728,5,0.1253534386598181,0,1226681.6787001574,768.0430652288934,153768.76656606287,0.8746465613401819,319.43044192048785,0.3000000000000001
2023-02-07,P001,L002,1063.0,1023.0873050043015,787.3924622025652,3,0.37999125656691135,0,1087541.8052195725,441.4088943208349,413256.3771344325,0.6200087434330886,492.7593527053401,0.3000000000000001
2023-02-07,P002,L000,1178.0,324.00440771177324,940.6716523292137,5,0.2520116269981119,0,381677.19228446885,167.00370496667503,96187.0902156802,0.7479883730018881,457.0882931736528,0.30000000000000004
2023-02-07,P002,L001,1242.0,324.00440771177324,1494.54874369351,2,0.3270564755957957,0,402413.47437802237,265.3371947927619,131611.93266233502,0.6729435244042044,303.3223251586134,0.30000000000000004
2023-02-07,P002,L002,1249.0,324.00440771177324,1326.338682540579,3,0.21514194636801479,0,404681.5052320048,235.47374206124599,87063.96669475148,0.7848580536319852,343.71688468495853,0.30000000000000004
2023-02-07,P003,L000,807.0,442.07775279152673,653.6368385447662,2,0.2187815085598866,0,356756.7465027621,158.3333176578785,78051.77918879133,0.7812184914401135,450.64014546026317,0.3
2023-02-07,P003,L001,756.0,442.07775279152673,1121.520458870352,6,0.5180473526712309,0,334210.7811103942,271.67081872171354,173137.01038842395,0.4819526473287691,246.04098642831687,0.3
2023-02-07,P003,L002,809.0,442.07775279152673,649.0210548801788,6,0.10741491224417617,0,357640.9020083451,157.21521614017294,38415.9661041544,0.8925850877558238,454.96983153268434,0.3
2023-02-07,P004,L000,326.0,1082.81424106206,330.5428712592292,7,0.1082399863713068,0,352997.44258623157,196.11864563344466,38208.43837463987,0.8917600136286932,359.9835614263838,0.30000000000000004
2023-02-07,P004,L001,544.7,1082.81424106206,611.2227147563657,4,0.19107345049883623,1,453699.1670050032,362.652416437702,86689.86532809371,0.8089265495011637,250.21157805131656,0.30000000000000004
2023-02-07,P004,L002,473.2,1082.81424106206,415.1493688389121,2,0.16020513282933113,1,394144.3837465899,246.3176157516164,63143.953352057295,0.8397948671706689,320.0293917622524,0.30000000000000004
2023-02-08,P000,L000,997.0,773.7983420047639,1388.785694536603,9,0.23122206421142733,0,771476.9469787496,588.8438727848536,178382.49217195634,0.7687779357885727,262.03106889103174,0.3
2023-02-08,P000,L001,789.0,773.7983420047639,1118.093470184467,1,0.19833929747157447,0,610526.8918417587,474.0706155808732,121091.47481539835,0.8016607025284255,257.56791152039125,0.3
2023-02-08,P000,L002,826.0,773.7983420047639,793.5184179791909,4,0.113142721551066,0,639157.4304959349,336.4510883192006,72316.01118589638,0.886857278448934,379.94077159265913,0.3
2023-02-08,P001,L000,1005.0,1023.930511015424,599.6048742861439,7,0.0539367908594786,0,1029050.1635705011,336.41300018364404,55503.66345641436,0.9460632091405214,611.7778819538808,0.3
2023-02-08,P001,L001,1253.2,1023.930511015424,1128.2668948246016,7,0.22788017023498977,1,987069.0126188687,633.0229579065973,224933.45462927106,0.7721198297650103,311.85883554147847,0.3
2023-02-08,P001,L002,821.0,1023.930511015424,800.5914701815261,4,0.06162340222248376,0,840646.9495436632,449.1781003712656,51803.52509883316,0.9383765977775163,374.30451255251813,0.3
2023-02-08,P002,L000,1093.0,324.2714450045599,1167.1131306635389,7,0.19469851642739552,0,354428.68938998395,207.37614321318438,69006.74000353606,0.8053014835726044,341.82204751067087,0.30000000000000004
2023-02-08,P002,L001,1092.0,324.2714450045599,1633.6534421909942,3,0.29466796084786334,0,354104.4179449794,290.27241771832706,104343.22676306663,0.7053320391521367,243.9807548566969,0.30000000000000004
2023-02-08,P002,L002,1121.0,324.2714450045599,1022.3369736939378,7,0.2623072155665374,0,363508.28985011164,181.65188369387505,95350.84734593659,0.7376927844334626,400.22518066777246,0.30000000000000004
2023-02-08,P003,L000,1106.3,442.4421035333589,1104.0577907378656,7,0.3688498672407088,1,376518.2301068884,267.6611788254544,138878.69918863242,0.6311501327592912,281.3394394802552,0.30000000000000004
2023-02-08,P003,L001,1172.6000000000001,442.4421035333589,846.219816144892,6,0.3138798587070417,1,399082.7773870897,205.15247972973054,125264.04577867349,0.6861201412929583,389.05966714401353,0.30000000000000004
2023-02-08,P003,L002,613.0,442.4421035333589,764.5216561507752,5,0.11950924742977416,0,271217.00946594897,185.34606561323633,32412.940691429496,0.8804907525702258,292.66012048175924,0.30000000000000004
2023-02-08,P004,L000,420.0,1083.7066726976855,533.4381357153145,8,0.10558049826204034,0,455156.8025330279,316.76189980608217,48055.68199879419,0.8944195017379597,287.381028344425,0.3
2023-02-08,P004,L001,377.0,1083.7066726976855,341.3602162353823,8,0.28193897317971967,0,408557.4156070274,202.7037502070184,115188.25824120529,0.7180610268202803,403.10790026309195,0.3
2023-02-08,P004,L002,470.6,1083.7066726976855,181.10041188747658,7,0.3189505065301255,1,392301.81551656214,107.53957522781239,125124.86277169535,0.6810494934698745,729.595248419957,0.3
2023-02-09,P000,L000,936.0,774.3521800770166,966.7813886996561,9,0.09949076913213752,0,724793.6405520875,410.20782246436397,72110.2767606092,0.9005092308678625,353.3787513840269,0.3000000000000001
2023-02-09,P000,L001,828.0,774.3521800770166,934.6524832526578,1,0.5284094183760805,0,641163.6051037697,396.57544549100976,338796.8876567939,0.47159058162391954,323.3501278980747,0.3000000000000001
2023-02-09,P000,L002,717.0,774.3521800770166,533.7057936912726,2,0.43173191789799326,0,555210.5131152208,226.45273691209388,239702.09966436322,0.5682680821020067,490.3544295256159,0.3000000000000001
2023-02-09,P001,L000,877.0,1024.6633785721988,642.2398632514441,8,0.5220404315804158,0,898629.7830078183,360.5915989769708,469121.0797524169,0.4779595684195842,498.4197000469827,0.30000000000000004
2023-02-09,P001,L001,1058.0,1024.6633785721988,1120.6012923936637,5,0.2738339231087906,0,1084093.8545293864,629.1721130391583,296861.6732039124,0.7261660768912094,344.6096329008513,0.30000000000000004
2023-02-09,P001,L002,1048.0,1024.6633785721988,1335.734524196489,4,0.15002786463407097,0,1073847.2207436643,749.960685171892,161107.0054714038,0.8499721353659291,286.3742705386049,0.30000000000000004
2023-02-09,P002,L000,1120.0,324.50353890065514,1387.395746820719,3,0.10155370819172489,0,363443.9635687338,246.69305736933737,36909.08222030308,0.8984462918082751,294.65277008148826,0.3000000000000001
2023-02-09,P002,L001,977.0,324.50353890065514,1143.019463592093,6,0.36540124965523507,0,317039.95750594005,203.24047176326727,115846.79666331313,0.634598750344765,311.9850635607907,0.3000000000000001
2023-02-09,P002,L002,1088.0,324.50353890065514,996.7242524469216,4,0.13765245412369867,0,353059.8503239128,177.22769711075946,48599.554849632324,0.8623475458763014,398.42514017802307,0.3000000000000001
2023-02-09,P003,L000,747.0,442.7587768426729,426.8927993972665,1,0.06482749581630491,0,330740.80630147667,103.56741572826206,21441.09823679029,0.9351725041836951,638.6966479288567,0.3000000000000001
2023-02-09,P003,L001,788.0,442.7587768426729,1150.2230968369527,7,0.21617983319909395,0,348893.9161520262,279.0528062749153,75423.8285979237,0.783820166800906,250.05583768134935,0.3000000000000001
2023-02-09,P003,L002,809.0,442.7587768426729,836.7600515521381,1,0.4555911335025596,0,358191.8504657224,203.004305170431,163189.0311650578,0.5444088664974405,352.8908908261868,0.3000000000000001
2023-02-09,P004,L000,379.0,1084.4823244171491,395.6184985581646,6,0.5206045824306441,0,411018.8009540995,235.09110624590738,213978.271241853,0.4793954175693559,349.6676735394407,0.30000000000000004
2023-02-09,P004,L001,353.0,1084.4823244171491,520.6630985801106,1,0.38307562663973194,0,382822.2605192536,309.3972204856952,146649.8773400518,0.6169243733602681,247.4632835539344,0.30000000000000004
2023-02-09,P004,L002,298.0,1084.4823244171491,296.5039292661233,1,0.42146999909669897,0,323175.73267631046,176.19357282703749,136208.8757591596,0.578530000903301,366.84168155618227,0.30000000000000004
2023-02-10,P000,L000,1142.7,774.8219590983956,1289.7378150172178,5,0.2080180774848598,1,681068.5020474897,547.571057838315,141674.5604314121,0.7919819225151402,248.75986131779572,0.3
2023-02-10,P000,L001,819.0,774.8219590983956,1221.8132881958134,6,0.2728565292326045,0,634579.184501586,518.733022253333,173149.07380635932,0.7271434707673955,244.66504243166435,0.3
2023-02-10,P000,L002,957.0,774.8219590983956,1106.4132993669377,4,0.14627073223800555,0,741504.6148571646,469.73880558247146,108460.42297301776,0.8537292677619944,315.7093286928706,0.3
2023-02-10,P001,L000,1284.4,1025.2850147883978,1425.3452111726406,5,0.1210592828204734,1,1012981.594610937,800.758951186692,122630.82535393957,0.8789407171795266,253.00537524051148,0.30000000000000004
2023-02-10,P001,L001,888.0,1025.2850147883978,1150.9795095628867,6,0.10134740851544265,0,910453.0931320973,646.6202977990833,92272.06156380702,0.8986525914845573,281.60362309411806,0.30000000000000004
2023-02-10,P001,L002,1115.0,1025.2850147883978,1601.450167694827,5,0.18652940275167137,0,1143192.7914890635,899.6947171878757,213239.068626471,0.8134705972483286,254.1290439188697,0.30000000000000004
2023-02-10,P002,L000,1041.0,324.7004066293979,732.0359110293961,8,0.3097020300408254,0,338013.1233012032,130.24238793346117,104683.35046682246,0.6902979699591746,519.0524047729974,0.30000000000000004
2023-02-10,P002,L001,938.0,324.7004066293979,918.829440072145,9,0.1442237969948925,0,304568.9814183752,163.47632482985617,43926.09494702493,0.8557762030051075,372.61540071367074,0.30000000000000004
2023-02-10,P002,L002,1085.0,324.7004066293979,1233.2427283610525,2,0.29844071989754245,0,352299.9411928967,219.41611801182566,105140.64806946997,0.7015592801024575,321.124942310673,0.30000000000000004
2023-02-10,P003,L000,678.0,443.02738690182116,542.9244174521601,5,0.27371334121667745,0,300372.56831943477,131.79747175288986,82215.97928454721,0.7262866587833225,455.8093024464236,0.30000000000000004
2023-02-10,P003,L001,1002.3000000000001,443.02738690182116,943.7654721257778,3,0.41832266736173473,1,341574.1153013041,229.10353477482022,142888.19501456627,0.5816773326382653,298.183190963883,0.30000000000000004
2023-02-10,P003,L002,1089.4,443.02738690182116,927.6576045354033,2,0.3340820059205808,1,371256.9502237261,225.19327368598508,124030.26664269966,0.6659179940794192,329.7229478900119,0.30000000000000004
2023-02-10,P004,L000,408.0,1085.1402512083114,461.7777816390445,1,0.1281562753587834,0,442737.222492991,274.5718673809368,56739.55339739471,0.8718437246412166,322.4927788240915,0.3000000000000001
2023-02-10,P004,L001,369.0,1085.1402512083114,431.7637136949679,6,0.3227270902527981,0,400416.7526958669,256.7255806803238,129225.33348601138,0.6772729097472019,311.94145253056666,0.3000000000000001
2023-02-10,P004,L002,322.0,1085.1402512083114,420.57673220004585,5,0.5241421792232148,0,349415.16088907624,250.07383059283754,183143.22388203067,0.4758578207767852,279.4496009924231,0.3000000000000001
2023-02-11,P000,L000,665.0,775.2071067155271,633.822104888726,5,0.38775353732802376,0,515512.7259658255,269.22926033048475,199891.883030861,0.6122464626719762,382.95445698065845,0.3
2023-02-11,P000,L001,837.2,775.2071067155271,394.63977735673654,2,0.23335712187179955,1,499233.37672479945,167.6315397257948,116499.66393483905,0.7666428781282004,595.6317976216482,0.3
2023-02-11,P000,L002,609.7,775.2071067155271,367.6394210351641,3,0.29914232818946057,1,363572.1330495822,156.16257090150194,108759.81434526033,0.7008576718105395,465.6328734225333,0.3
2023-02-11,P001,L000,706.0,1025.7946622960471,422.74730862566304,2,0.4157464868963897,0,724211.0315810093,237.61749736341088,301088.1921514149,0.5842535131036103,609.5603561327009,0.30000000000000004
2023-02-11,P001,L001,645.0,1025.7946622960471,948.6976522489902,8,0.126750817581682,0,661637.5571809504,533.2432809916744,83863.10131543233,0.873249182418318,248.1559846194408,0.30000000000000004
2023-02-11,P001,L002,702.0,1025.7946622960471,1046.100348616815,9,0.5183633395176406,0,720107.8529318251,587.9913171710482,373277.51145861886,0.4816366604823594,244.93826078807348,0.30000000000000004
2023-02-11,P002,L000,628.0,324.8618083377858,902.2004397322127,6,0.22506502900508837,0,204013.2156361295,160.59751579975463,45916.24029456684,0.7749349709949116,254.0677103505249,0.30000000000000004
2023-02-11,P002,L001,815.0,324.8618083377858,425.5587765949202,8,0.33741117496014683,0,264762.3737952954,75.75221573624195,89333.78362750822,0.6625888250398532,699.0221242297624,0.30000000000000004
2023-02-11,P002,L002,773.0,324.8618083377858,1133.4169803292161,9,0.37922264077933454,0,251118.17784510844,201.75555607150784,95229.69855011659,0.6207773592206655,248.93309778899484,0.30000000000000004
2023-02-11,P003,L000,729.3000000000001,443.24760645082284,813.5551015365262,9,0.2399022367569165,1,248661.90721891163,197.59252135447747,59654.547738057736,0.7600977632430835,251.69161819927038,0.3000000000000001
2023-02-11,P003,L001,742.3000000000001,443.24760645082284,608.1263921535116,5,0.21525888878820884,1,253094.38328341985,147.69894122828407,54480.81570412598,0.7847411112117911,342.7165843961415,0.3000000000000001
2023-02-11,P003,L002,558.0,443.24760645082284,639.073476181352,1,0.23505406324179934,0,247332.16439955914,155.2152266649815,58136.43021250509,0.7649459367582007,318.6957487533153,0.3000000000000001
2023-02-11,P004,L000,264.0,1085.6796514887226,247.67981760802124,8,0.2016743329336692,0,286619.4279930228,147.34297975970787,57803.7819463227,0.7983256670663308,389.050674094486,0.30000000000000004
2023-02-11,P004,L001,275.0,1085.6796514887226,330.72522934243875,3,0.2493606494714295,0,298561.9041593987,196.74611053754893,74449.59032861434,0.7506393505285704,303.49967614980454,0.30000000000000004
2023-02-11,P004,L002,186.0,1085.6796514887226,270.93411552662667,9,0.1285959007092577,0,201936.4151769024,161.17679787471417,25968.19519567238,0.8714040992907424,250.5775246060807,0.30000000000000004
2023-02-12,P000,L000,559.0,775.5071536853671,436.62599269829724,1,0.19678529324052885,0,433508.4989101202,185.53785250548185,85308.09708028949,0.8032147067594712,467.29925247713203,0.3000000000000001
2023-02-12,P000,L001,579.0,775.5071536853671,834.7293820381997,6,0.3149955925108212,0,449018.6419838276,354.70608611615876,141438.89318010007,0.6850044074891788,253.17786164897294,0.3000000000000001
2023-02-12,P000,L002,741.0,775.5071536853671,854.2448248243064,2,0.18702524371009932,1,442039.0776006593,362.9988891232619,82672.4662176508,0.8129747562899007,243.54844648053898,0.3000000000000001
2023-02-12,P001,L000,1023.1,1026.1917001681638,562.691092656565,8,0.14903595514410775,1,807612.868032345,316.39941317409443,120363.35517387277,0.8509640448558923,510.5021276306648,0.3
2023-02-12,P001,L001,975.0,1026.1917001681638,514.0633402988732,8,0.35935913559183713,1,769643.7751261229,289.0561825618773,276578.52174296184,0.6406408644081629,532.5219258794908,0.3
2023-02-12,P001,L002,611.0,1026.1917001681638,834.7485903265587,2,0.5333110602862001,0,627003.128802748,469.376479517912,334387.70342455845,0.4666889397137999,267.1642726737103,0.3
2023-02-12,P002,L000,863.0,324.98754738269923,1271.682717053326,2,0.2245122538261513,0,280464.2533912694,226.4553683639055,62967.66164654271,0.7754877461738487,247.69936382393342,0.3000000000000001
2023-02-12,P002,L001,822.0,324.98754738269923,644.165133377529,6,0.40100378484334864,0,267139.7639485788,114.70994345523971,107124.05642553883,0.5989962151566514,465.7656623339158,0.3000000000000001
2023-02-12,P002,L002,775.0,324.98754738269923,804.4877486081483,7,0.21742787894747978,0,251865.3492215919,143.25945222991325,54762.548661617,0.7825721210525203,351.62126519565356,0.3000000000000001
2023-02-12,P003,L000,618.0,443.4191671860797,662.3864636500824,8,0.24806296421697518,0,274033.04532099725,160.93964606413806,67977.44951573128,0.7519370357830248,340.541379358805,0.30000000000000004
2023-02-12,P003,L001,511.0,443.4191671860797,462.8505654147948,6,0.13618812172772832,0,226587.19443208672,112.45852725908736,30858.48441726147,0.8638118782722717,402.9702325908364,0.30000000000000004
2023-02-12,P003,L002,572.0,443.4191671860797,466.6881480984133,3,0.2711475215962263,1,195104.43356187505,113.39094244680123,52902.08361273802,0.7288524784037738,344.1270164121102,0.30000000000000004
2023-02-12,P004,L000,263.0,1086.0998680822292,133.25916565366572,5,0.26934972478955926,0,285644.26530562626,79.3056231436681,76938.2042477863,0.7306502752104407,720.3632075071405,0.30000000000000004
2023-02-12,P004,L001,244.0,1086.0998680822292,221.43362372776133,2,0.3972296487161909,0,265008.36781206395,131.7802901477762,105269.18085283726,0.6027703512838092,402.19727474402737,0.30000000000000004
2023-02-12,P004,L002,273.0,1086.0998680822292,229.45672637458003,1,0.22178279988199537,0,296505.2639864486,136.5550247923351,65759.76762666473,0.7782172001180047,434.26488983083044,0.30000000000000004
2023-02-13,P000,L000,893.0,775.7217344469017,776.287941967014,2,0.3688652946947639,0,692719.5088610832,329.9635226152701,255520.1857768556,0.6311347053052361,419.8764174722297,0.30000000000000004
2023-02-13,P000,L001,907.0,775.7217344469017,716.5786505403021,5,0.2968087827563751,0,703579.6131433399,304.5839088573937,208828.608549276,0.7031912172436249,461.99394825729695,0.30000000000000004
2023-02-13,P000,L002,802.0,775.7217344469017,914.7203410558965,3,0.4450336198903924,0,622128.8310264151,388.8046298617761,276868.2457098638,0.5549663801096076,320.02130800118715,0.30000000000000004
2023-02-13,P001,L000,1220.7,1026.4756446752597,1194.3293798296304,6,0.13741026786491153,1,963860.6303500688,671.7534356795743,132444.34740084544,0.8625897321350885,286.9685748238821,0.3
2023-02-13,P001,L001,935.0,1026.4756446752597,510.60444694152744,9,0.15255596283164682,0,959754.7277713678,287.19070073882676,146416.3065773861,0.8474440371683531,668.3745158198388,0.3
2023-02-13,P001,L002,1104.0,1026.4756446752597,673.2711628430454,1,0.2791132792150373,0,1133229.1117214868,378.68298680579557,316299.293474528,0.7208867207849627,598.5107074813762,0.3
2023-02-13,P002,L000,1145.0,325.07747057048056,1553.064990476435,1,0.2441351699439036,0,372213.7038032002,276.6391445126833,90870.4558334441,0.7558648300560964,269.0969164605229,0.30000000000000004
2023-02-13,P002,L001,1023.0,325.07747057048056,1274.4067924142707,1,0.04008072023048079,0,332554.25239360164,227.00325290732638,13329.013951644643,0.9599192797695192,292.9951426990046,0.30000000000000004
2023-02-13,P002,L002,1266.0,325.07747057048056,1155.2462692728207,9,0.10838130777399972,0,411548.0777422284,205.77782745270838,44604.11887757842,0.8916186922260003,399.9926355883117,0.30000000000000004
2023-02-13,P003,L000,785.0,443.54186008726265,406.51036369352846,9,0.22756385166660176,0,348180.36016850115,98.79691115472725,79233.26383460878,0.7724361483333982,704.8405787164963,0.30000000000000004
2023-02-13,P003,L001,904.0,443.54186008726265,1148.9592014753746,1,0.01922264041400037,0,400961.84151888546,279.23917884206224,7707.54529925294,0.9807773595859997,287.1816506419893,0.30000000000000004
2023-02-13,P003,L002,788.0,443.54186008726265,613.9637713785016,2,0.2917343633595663,0,349510.98574876296,149.21568941556797,101964.36491458981,0.7082656366404336,468.4641234681021,0.30000000000000004
